song_id,song_name,album_name,artist_name
7512,"Work for It (feat. Big Sean, Gucci Mane & 2 Chainz)",Major Key,DJ Khaled
5615,Infinity,Made In The A.M. (Deluxe Edition),One Direction
7109,Never Say Never,The Fray,The Fray
703,A Drop In The Ocean,The Bedroom Demos,Ron Pope
11048,Time (feat. Monty),Fetty Wap (Deluxe),Fetty Wap
11041,How We Do Things (feat. Monty),Fetty Wap (Deluxe),Fetty Wap
3804,Dreaming with a Broken Heart,Continuum,John Mayer
8765,Best of You,In Your Honor,Foo Fighters
4767,Daughters,Heavier Things,John Mayer
10504,Burn Slow,ELDORADO,Ro James
6915,Long Time Gone,Home,The Chicks
7250,She Thinks My Tractor's Sexy,Everywhere We Go,Kenny Chesney
2099,This One's for the Girls,Martina,Martina McBride
2520,Gone Country,16 Biggest Hits,Alan Jackson
1844,I Go Back,When The Sun Goes Down,Kenny Chesney
7270,Don't Blink,Just Who I Am: Poets & Pirates,Kenny Chesney
1114,***Flawless (feat. Chimamanda Ngozi Adichie),BEYONCÉ [Platinum Edition],Beyoncé
3800,Vultures,Continuum,John Mayer
9601,All Cried Out (feat. Alex Newell) - Radio Edit,All Cried Out (feat. Alex Newell),Blonde
8027,Pulaski at Night,I Want to See Pulaski at Night,Andrew Bird
8211,Intention,low kii savage,Kiiara
8426,Not Today,Blurryface,Twenty One Pilots
5237,4u,deadroses,blackbear
5189,dirty laundry,deadroses,blackbear
9265,Push,Yourself or Someone Like You,Matchbox Twenty
7318,Maria Maria (feat. The Product G&B),Supernatural (Remastered),Santana
6400,Monkey Wrench,The Colour And The Shape,Foo Fighters
11519,Inside Out,Eve 6,Eve 6
3679,All My Rowdy Friends Are Coming Over Tonight,"Greatest Hits, Vol. 2","Hank Williams, Jr."
7317,Smooth (feat. Rob Thomas),Supernatural (Remastered),Santana
5436,Desperately Wanting,Friction Baby,Better Than Ezra
1600,Down On The Farm,Not A Moment Too Soon,Tim McGraw
6402,Everlong,The Colour And The Shape,Foo Fighters
5629,That Butt Thing,Garde Pas Ça - Don't Look at That,Jamie Bergeron & The Kickin' Cajuns
5974,Fluorescent Adolescent,Favourite Worst Nightmare (Standard Version),Arctic Monkeys
11529,Breaking the Habit - Live,Road to Revolution (Live at Milton Keynes),Linkin Park
2665,Mississippi Queen,Climbing!,Mountain
5662,Hey Baby,Ted Nugent,Ted Nugent
1495,Welcome to the Black Parade,The Black Parade,My Chemical Romance
10068,Gangsta's Paradise,Gangsta's Paradise,Coolio
4806,Pleazer,The Gold Album: 18th Dynasty,Tyga
8147,Make Me (Cry) - Marshmello Remix,Make Me (Cry) [Marshmello Remix],Labrinth
789,Burnin' for You,Fire of Unknown Origin,Blue Öyster Cult
7717,Weatherman (feat. Kodak Black),White Friday (CM9),Yo Gotti
10522,Poppin' My Collar,Most Known Unknown (Explicit),Three 6 Mafia
9605,Break Up Every Night,Memories...Do Not Open,The Chainsmokers
329,Only You,So Good,Zara Larsson
375,Stealing,Campaign,Ty Dolla $ign
1472,Eet,Far,Regina Spektor
8696,Best Thing I Never Had,4,Beyoncé
10574,Better in Time,Spirit,Leona Lewis
7107,You Found Me,The Fray,The Fray
6621,Gravity,Little Voice,Sara Bareilles
487,Hold Me,Dark Mind EP,Janine
11530,Manus Dei,Silverthorn,Kamelot
11531,Sacrimony (Angel of Afterlife) [feat. Elize Ryd & Alissa White-Gluz],Silverthorn,Kamelot
11532,Ashes to Ashes,Silverthorn,Kamelot
11533,Torn,Silverthorn,Kamelot
11534,Song for Jolee,Silverthorn,Kamelot
11535,Veritas (feat. Elize Ryd),Silverthorn,Kamelot
11536,My Confession,Silverthorn,Kamelot
11537,Silverthorn,Silverthorn,Kamelot
11538,Falling Like the Fahrenheit (feat. Elize Ryd),Silverthorn,Kamelot
11539,Solitaire,Silverthorn,Kamelot
11540,"Prodigal Son; Part I: Funerale, Part II: Burden of Shame (The Branding), Part III: The Journey (feat. Alissa White-Gluz)",Silverthorn,Kamelot
5942,Meet Virginia,Train,Train
1463,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine
9355,Thinking About You (feat. Ayah Marar) - Laidback Luke Remix,Thinking About You (feat. Ayah Marar),Ayah Marar
6879,Barely Standing (feat. Datsik & Sabi),Express Yourself EP,Diplo
1847,Keg in the Closet,When The Sun Goes Down,Kenny Chesney
4449,Boxing Day,Dogs Eating Dogs,blink-182
6521,Neato,Three Loco EP,Three Loco
3511,We Just Wanna Party With You (feat. JD),Men In Black The Album,Danny Elfman
10438,Give Me Your Love (feat. Nile Rodgers),Give Me Your Love (feat. Nile Rodgers),John Newman
3482,Find Me,Joytime,Marshmello
742,Hiding,Cosmos EP,San Holo
4325,Make Me... (feat. G-Eazy),Glory (Deluxe Version),Britney Spears
7182,Anywhere (feat. Will Heard),Anywhere (feat. Will Heard),Dillon Francis
7545,Ritual (feat. Wrabel),Ritual (feat. Wrabel),Wrabel
8281,Closer - Daddy's Groove Remix,Closer Remixed - Vol. 2,Tegan and Sara
7435,Crave,Crave,Pharrell Williams
10997,Love on Me,The Aviary,Galantis
8204,Greenlight (feat. Flo Rida & LunchMoney Lewis),Climate Change,Pitbull
7134,Kiss the Sky,Kiss the Sky,Jason Derulo
6762,Tears (feat. Louisa Johnson),Tears (feat. Louisa Johnson),Louisa
989,Ass-N-Titties,Greatest Hits Vol. 1,DJ Assault
948,the ends,Birds In The Trap Sing McKnight,Travis Scott
959,lose,Birds In The Trap Sing McKnight,Travis Scott
960,guidance,Birds In The Trap Sing McKnight,Travis Scott
10853,Jamba (feat. Hodgy),Wolf,"Tyler, The Creator"
10854,Cowboy,Wolf,"Tyler, The Creator"
10860,Colossus,Wolf,"Tyler, The Creator"
10863,Pigs,Wolf,"Tyler, The Creator"
10864,Parking Lot (feat. Casey Veggies & Mike G),Wolf,"Tyler, The Creator"
10868,Tamale,Wolf,"Tyler, The Creator"
10869,Lone,Wolf,"Tyler, The Creator"
9405,Nickelodeon Girls,Pink Season,Pink Guy
9406,Stfu,Pink Season,Pink Guy
9408,Please Stop Calling Me Gay,Pink Season,Pink Guy
9410,Uber Pussy,Pink Season,Pink Guy
9412,Dumplings,Pink Season,Pink Guy
9413,Meme Machine,Pink Season,Pink Guy
9414,Hand on My Gat,Pink Season,Pink Guy
9415,D I C C W E T T 1,Pink Season,Pink Guy
9416,Flex Like David Icke,Pink Season,Pink Guy
9417,Rice Balls,Pink Season,Pink Guy
9418,SMD,Pink Season,Pink Guy
9419,Hentai,Pink Season,Pink Guy
9420,Small Dick,Pink Season,Pink Guy
9421,Pink Life,Pink Season,Pink Guy
9404,Another Earth,Pink Season,Pink Guy
9422,I Will Get a Vasectomy,Pink Season,Pink Guy
9423,Furr,Pink Season,Pink Guy
9424,Fried Noodles,Pink Season,Pink Guy
9425,Goofy's Trial,Pink Season,Pink Guy
8615,GUMMY,SATURATION II,BROCKHAMPTON
7878,Move Your Body - Single Mix,Move Your Body,Sia
10381,High Heels.,Mad Love. (Deluxe),JoJo
8411,Message Man,Blurryface,Twenty One Pilots
7085,"A Car, A Torch, A Death",Twenty One Pilots,Twenty One Pilots
8407,We Don't Believe What's on TV,Blurryface,Twenty One Pilots
11145,"Lazarus, Ze Gitan",The Papercut Chronicles II,Gym Class Heroes
9281,Helena,Three Cheers for Sweet Revenge,My Chemical Romance
9288,Interlude,Three Cheers for Sweet Revenge,My Chemical Romance
9287,The Jetset Life Is Gonna Kill You,Three Cheers for Sweet Revenge,My Chemical Romance
9290,Hang 'Em High,Three Cheers for Sweet Revenge,My Chemical Romance
9291,"It's Not a Fashion Statement, It's a Deathwish",Three Cheers for Sweet Revenge,My Chemical Romance
9292,Cemetery Drive,Three Cheers for Sweet Revenge,My Chemical Romance
2335,Fake Your Death,May Death Never Stop You,My Chemical Romance
4595,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance
4597,SING,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance
2339,Knives / Sorrow - Demo,May Death Never Stop You,My Chemical Romance
1494,The Sharpest Lives,The Black Parade,My Chemical Romance
4594,"Look Alive, Sunshine",Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance
4604,DESTROYA,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance
3614,Ain't Nobody Worryin',Ain't Nobody Worryin',Anthony Hamilton
5755,Use Me,Still Bill,Bill Withers
2960,Shining Star,That's The Way Of The World,"Earth, Wind & Fire"
3331,Sing a Song,Gratitude,"Earth, Wind & Fire"
2273,Rock with You - Single Version,Off the Wall,Michael Jackson
9922,Flashlight,Can't Hardly Wait,Smash Mouth
10310,If You Want Me to Stay,Fresh,Sly & The Family Stone
6499,Dance to the Music,Dance To The Music,Sly & The Family Stone
8968,I Feel the Earth Move,Tapestry,Carole King
7911,Ain't Got the Love (Of One Girl On My Mind),Soul Summit,Ambassadors
5931,"Lonely Town, Lonely Street",Still Bill,Bill Withers
731,Turn Your Love Around,The Best of George Benson,George Benson
6488,A Change Is Gonna Come - Mono; 2008 Remaster,Otis Blue: Otis Redding Sings Soul (Collector's Edition),Otis Redding
7391,You'll Lose A Good Thing,You'll Lose A Good Thing,Barbara Lynn
10336,Black Magic,Kilimanjaro,Superpitcher
4062,Aile Mut,Unknown,Saschienne
484,Pass This On,Deep Cuts,The Knife
6384,Electric Relaxation,Midnight Marauders,A Tribe Called Quest
4156,Verses from the Abstract,The Low End Theory,A Tribe Called Quest
4152,Excursions,The Low End Theory,A Tribe Called Quest
2086,Senorita Tristeza,The Line Of Nine,SCSI-9
5456,Flop Flop,Flop Flop,SCSI-9
4061,Unknown,Unknown,Saschienne
4082,Hypnotize,Dance Baby,Solomun
6927,Falling,The Art of Being a Girl,Julee Cruise
6926,You're Staring at Me,The Art of Being a Girl,Julee Cruise
4634,The Song,Window Shopping,Stimming
9101,Wake Me Up,The Way We Live,Deniz Kurtel
4025,Time,Girlcatcher,Pachanga Boys
6505,The End,The End,Monolink
4382,Bitches N Marijuana (feat. ScHoolboy Q),Fan of A Fan The Album (Expanded Edition),Tyga
3249,Angel,Fifth Harmony,Fifth Harmony
5862,The Longest Time,An Innocent Man,Billy Joel
7738,Can't Fight This Feeling,Wheels Are Turnin',REO Speedwagon
4719,Do You Believe in Magic?,Do you Believe In Magic,The Lovin' Spoonful
8107,I'm a Believer - 2006 Remaster,More of The Monkees (Deluxe Edition),The Monkees
4441,Strap On The Side,Amerikkka's Nightmare,Spice 1
11397,The Ghetto,Short Dog's In The House,Too $hort
3571,So You Want to Be a Gangster,Shorty The Pimp,Too $hort
11396,Cocktales,Cocktails,Too $hort
2761,Don't Fight the Feelin',Life Is...Too $hort,Too $hort
2629,Sideways (feat. B-Legit & Mac Shon),In A Major Way,E-40
4983,Back To The Hotel,Back To The Hotel,N2DEEP
2630,Sprinkle Me (feat. Suga-T),In A Major Way,E-40
1659,How I Could Just Kill a Man,Cypress Hill,Cypress Hill
3944,Off the Books (feat. Big Pun & Cuban Linx),Endangered Species,Big Pun
5937,I Put a Spell On You,At Home with Screamin' Jay Hawkins,Screamin' Jay Hawkins
3946,Nightcrawler (feat. Method Man),Every Hero Needs a Villain,CZARFACE
8881,Banana Boat (Day-O),Calypso,Harry Belafonte
8200,Voodoo Child (Slight Return),Electric Ladyland,Jimi Hendrix
681,Psycho Killer - 2005 Remaster,Talking Heads '77 (Deluxe Version),Talking Heads
11213,Centurion (feat. Vince Staples),Doris,Earl Sweatshirt
6756,Wicked,Past Cloaks,Chester Watson
11214,523,Doris,Earl Sweatshirt
11212,"Sasquatch (feat. Tyler, The Creator)",Doris,Earl Sweatshirt
9925,Zombie Jamboree (Back To Back),The Essential Harry Belafonte,Harry Belafonte
901,Seven Wonders - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac
6191,High Ball Stepper,Lazaretto,Jack White
8142,oh baby,american dream,LCD Soundsystem
4736,True To Myself,Dragonfly,Ziggy Marley
4762,Clarity,Heavier Things,John Mayer
4763,Bigger Than My Body,Heavier Things,John Mayer
345,Diamond Girl,Seals & Crofts' Greatest Hits,Seals and Crofts
11094,Sailing,Christopher Cross,Christopher Cross
11092,Never Be the Same,Christopher Cross,Christopher Cross
5783,I Want to Know What Love Is - 1999 Remaster,Agent Provocateur,Foreigner
420,Just What I Needed,The Cars,The Cars
423,Moving in Stereo,The Cars,The Cars
7184,If You Don't Know Me by Now - 2008 Remaster,A New Flame (Expanded Version),Simply Red
387,Gypsy,Greatest Hits,Fleetwood Mac
1804,"Cortez, the Killer - Live at Central Park, New York, NY - September 2003",The Central Park Concert,Dave Matthews Band
9091,Magic,Ghost Stories,Coldplay
9720,Eye In The Sky,Eye In The Sky (Expanded Edition),The Alan Parsons Project
10874,Somewhere Only We Know,Sheezus,Lily Allen
302,Way down We Go,A/B,KALEO
8004,Drunk,+,Ed Sheeran
424,Love So Soft,Meaning of Life,Kelly Clarkson
587,Runnin' with the Devil - 2015 Remaster,Van Halen (Remastered),Van Halen
10407,Panama - 2015 Remaster,1984 (Remastered),Van Halen
498,Why Can't This Be Love,5150,Van Halen
588,Eruption - 2015 Remaster,Van Halen (Remastered),Van Halen
589,You Really Got Me - 2015 Remaster,Van Halen (Remastered),Van Halen
592,Jamie's Cryin' - 2015 Remaster,Van Halen (Remastered),Van Halen
499,Get Up,5150,Van Halen
590,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen (Remastered),Van Halen
4697,Walk This Way (feat. Aerosmith),Raising Hell,Run–D.M.C.
11224,Return of the Mack,Return of the Mack,Mark Morrison
10076,I'll Be Missing You (feat. Faith Evans & 112),No Way Out,Diddy
9235,Dirty Diana - 2012 Remaster,Bad 25th Anniversary,Michael Jackson
1864,"Git Up, Git Out (feat. Goodie Mob)",Southernplayalisticadillacmuzik,Outkast
10829,Unpretty,Fanmail,TLC
3707,My Life Would Suck Without You,All I Ever Wanted,Kelly Clarkson
9933,Pink,Nine Lives,Aerosmith
10793,Poison,Trash,Alice Cooper
4430,The River of Dreams,River Of Dreams,Billy Joel
1533,Peace of Mind,Boston,Boston
38,Foreplay / Long Time,Boston,Boston
9141,Woman in Black,4 (Expanded),Foreigner
9142,Girl on the Moon,4 (Expanded),Foreigner
8649,Women,Head Games,Foreigner
9136,Night Life,4 (Expanded),Foreigner
9138,Break It Up,4 (Expanded),Foreigner
5782,That Was Yesterday,Agent Provocateur,Foreigner
7124,Say You Will,Inside Information,Foreigner
7123,Heart Turns to Stone,Inside Information,Foreigner
511,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Bella Donna (2016 Remastered),Stevie Nicks
512,Edge of Seventeen - 2016 Remaster,Bella Donna (2016 Remastered),Stevie Nicks
10074,"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",No Way Out,Diddy
2742,B.O.B. - Bombs Over Baghdad,Stankonia,Outkast
3381,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),Ghetto Supastar,Pras
2746,"Gangsta Sh*t (feat. Slimm Calhoun, C-Bone & T-Mo)",Stankonia,Outkast
10010,Diamonds & Wood,Ridin' Dirty,UGK
9073,Feels So Right,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Alabama
366,My Maria,The Essential Brooks & Dunn,Brooks & Dunn
357,You're Gonna Miss Me When I'm Gone,The Essential Brooks & Dunn,Brooks & Dunn
3897,Seven Spanish Angels (With Ray Charles),Half Nelson,Willie Nelson
6181,Blue Eyes Crying In the Rain,Red Headed Stranger,Willie Nelson
5768,City of New Orleans,City Of New Orleans,Willie Nelson
2385,He Stopped Loving Her Today,George Jones - 16 Biggest Hits,George Jones
726,Here You Come Again,Here You Come Again,Dolly Parton
720,I Really Got the Feeling,Heartbreaker,Dolly Parton
6049,Ring of Fire,Ring Of Fire: The Best Of Johnny Cash,Johnny Cash
2384,Bartender's Blues,George Jones - 16 Biggest Hits,George Jones
6912,Why'd You Come in Here Lookin' Like That,White Limozeen,Dolly Parton
11362,Not Ready to Make Nice,Taking The Long Way,The Chicks
10280,Straight Tequila Night,Seminole Wind,John Anderson
11110,I'm No Stranger to the Rain,16 Biggest Hits,Keith Whitley
11113,I'm Over You,16 Biggest Hits,Keith Whitley
6836,Why Not Me,Why Not Me,The Judds
2521,It Must Be Love,16 Biggest Hits,Alan Jackson
5969,Let Your Love Flow,Bellamy Brothers,The Bellamy Brothers
7904,I Remember You,Skid Row,Skid Row
2700,Falling Away from Me,Issues,Korn
2625,Got the Life,Follow The Leader,Korn
736,Games People Play,The Turn Of A Friendly Card (Expanded Edition),The Alan Parsons Project
9719,Sirius - Chicago Bulls Theme Song,Eye In The Sky (Expanded Edition),The Alan Parsons Project
4786,If We Were Gay,NSFW,Ninja Sex Party
7606,Take on Me,Under the Covers,Ninja Sex Party
4787,No Reason Boner,NSFW,Ninja Sex Party
1163,Ocean Man,The Mollusk,Ween
6395,Shia LaBeouf Live,Shia LaBeouf Live,Rob Cantor
5116,Don't Stop the Party (feat. TJR),Global Warming: Meltdown (Deluxe Version),Pitbull
11420,In the Ayer (feat. will.I.am),Mail on Sunday,Flo Rida
11153,Girlfriend,THIS IS... ICONA POP,Icona Pop
2788,Metal Health (Bang Your Head),Metal Health,Quiet Riot
1880,I'm a Slave 4 U,Britney (Digital Deluxe Version),Britney Spears
11138,Breathe (2 AM),Wreck of the Day,Anna Nalick
3363,Hold It Against Me,Femme Fatale (Deluxe Version),Britney Spears
10493,Good Girls Go Bad (feat. Leighton Meester),Hot Mess,Cobra Starship
7093,Perfect Storm,Moonshine in the Trunk,Brad Paisley
4880,Take A Back Road,Take A Back Road,Rodney Atkins
3530,A Woman Like You,Hard 2 Love,Lee Brice
4456,Drivin’ Around Song (feat. Jason Aldean),Declaration of Independence (Deluxe Edition),Colt Ford
7091,Crushin' It,Moonshine in the Trunk,Brad Paisley
3159,Not Scared,Home This Year,Virginia Coalition
1263,Around the World,Californication (Deluxe Edition),Red Hot Chili Peppers
8368,Still Got Time (feat. PARTYNEXTDOOR),Still Got Time (feat. PARTYNEXTDOOR),PARTYNEXTDOOR
3194,Out Loud,Out Loud,Gabbie Hanna
614,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",Cherry Bomb,"Tyler, The Creator"
2722,Butta Love,Rated Next,Next
2725,Taste So Good,Rated Next,Next
2716,I Still Love You,Rated Next,Next
2724,Do You Think About Me,Rated Next,Next
2832,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,Glenn Jones
6547,Superman,The Lost Files,Donell Jones
6548,Forever,The Lost Files,Donell Jones
2094,Just Be A Man About It,The Heat,Toni Braxton
6249,Where Do Broken Hearts Go,Whitney,Whitney Houston
2777,You Give Good Love,Whitney Houston,Whitney Houston
3990,One Of Those Days,Just Whitney,Whitney Houston
3992,My Love (feat. Bobby Brown),Just Whitney,Whitney Houston
4973,What If,Soulful,Ruben Studdard
3246,She's Gone,Euphoria,Will Downing
3247,Let's Get Closer,Chocolate Drops,Will Downing
5568,Fire We Make,Girl On Fire,Alicia Keys
7595,Sara Smile,Daryl Hall & John Oates (The Silver Album),Daryl Hall & John Oates
2618,Do You Want To,Off The Hook,Xscape
2545,Understanding,Hummin' Comin' At 'Cha,Xscape
2544,Just Kickin' It,Hummin' Comin' At 'Cha,Xscape
2617,Who Can I Run To,Off The Hook,Xscape
2546,Tonight,Hummin' Comin' At 'Cha,Xscape
2614,Feels So Good,Off The Hook,Xscape
2615,Hard To Say Goodbye,Off The Hook,Xscape
2616,Can't Hang,Off The Hook,Xscape
2619,Do Like Lovers Do,Off The Hook,Xscape
2624,Freak On a Leash,Follow The Leader,Korn
5507,How You Remind Me,Silver Side Up,Nickelback
1742,I Hate Everything About You,Three Days Grace,Three Days Grace
1743,Home,Three Days Grace,Three Days Grace
10977,Gabby (feat. Janelle Monáe),Ego Death,The Internet
903,Tango in the Night - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac
7616,Silver,Out in the Storm,Waxahatchee
8587,Thinking of a Place,A Deeper Understanding,The War On Drugs
9908,Ravens,A Crow Looked at Me,Mount Eerie
116,Broken Clocks,Ctrl,SZA
8143,american dream,american dream,LCD Soundsystem
9863,Inspired,Younger Now,Miley Cyrus
114,Go Gina,Ctrl,SZA
10817,"Feels So Good (feat. A$AP Ferg, A$AP Nast, A$AP Rocky & A$AP Twelvyy)",Cozy Tapes Vol. 2: Too Cozy,A$AP Mob
10556,Golden Days,Light Upon the Lake,Whitney
10558,Light Upon the Lake,Light Upon the Lake,Whitney
7923,Call Casting,Culture,Migos
8621,That's My Girl,7/27 (Deluxe),Fifth Harmony
3001,Your Smiling Face,JT,James Taylor
10647,Chug-A-Lug,Super Hits,Roger Miller
